20,33,1,0
20,35,1,0
20,36,1,0
20,38,1,0
20,39,1,0
20,41,1,0
20,42,1,0
20,43,1,0
20,44,1,0
20,46,1,0
20,47,1,0
20,48,1,0
20,49,1,0
21,0,1,0
21,4,1,0
21,7,1,0
21,8,1,0
21,9,1,0
21,10,1,0
21,15,1,0
21,16,1,0
21,17,1,0
21,19,1,0
21,20,1,0
21,22,1,0
21,23,1,0
21,24,1,0
21,26,1,0
21,31,1,0
21,32,1,0
21,33,1,0
21,34,1,0
21,35,1,0
21,36,1,0
21,37,1,0
21,46,1,0
22,0,1,0
22,5,1,0
22,8,1,0
22,10,1,0
22,12,1,0
22,14,1,0
22,15,1,0
22,16,1,0
22,17,1,0
22,18,1,0
22,19,1,0
22,27,1,0
22,28,1,0
22,29,1,0
22,30,1,0
22,31,1,0
22,34,1,0
22,36,1,0
22,37,1,0
22,38,1,0
22,41,1,0
22,44,1,0
22,48,1,0
23,0,1,0
23,2,1,0
23,3,1,0
23,4,1,0
23,5,1,0
23,10,1,0
23,11,1,0
23,12,1,0
23,13,1,0
23,17,1,0
23,18,1,0
23,20,1,0
23,22,1,0
23,24,1,0
23,26,1,0
23,27,1,0
23,28,1,0
23,35,1,0
23,36,1,0
23,37,1,0
23,40,1,0
23,43,1,0
23,45,1,0
23,46,1,0
24,1,1,0
24,3,1,0
24,4,1,0
24,5,1,0
24,6,1,0
24,7,1,0
24,12,1,0
24,13,1,0
24,14,1,0
24,18,1,0
24,20,1,0
24,22,1,0
24,26,1,0
24,29,1,0
24,30,1,0
24,31,1,0
24,34,1,0
24,37,1,0
24,38,1,0
24,39,1,0
24,42,1,0
24,43,1,0
24,45,1,0
24,46,1,0
24,47,1,0
25,0,1,0
25,1,1,0
25,4,1,0
25,6,1,0
25,8,1,0
25,9,1,0
25,11,1,0
25,12,1,0
25,14,1,0
25,18,1,0
25,21,1,0
25,22,1,0
25,23,1,0
25,24,1,0
25,26,1,0
25,31,1,0
25,32,1,0
25,36,1,0
25,37,1,0
25,38,1,0
25,40,1,0
25,42,1,0
25,44,1,0
25,46,1,0
25,47,1,0
25,48,1,0
26,2,1,0
26,3,1,0
26,6,1,0
26,7,1,0
26,10,1,0
26,14,1,0
26,15,1,0
26,18,1,0
26,19,1,0
26,22,1,0
26,30,1,0
26,31,1,0
26,35,1,0
26,36,1,0
26,38,1,0
26,39,1,0
26,43,1,0
26,44,1,0
26,45,1,0
27,0,1,0
27,4,1,0
27,5,1,0
27,7,1,0
27,8,1,0
27,11,1,0
27,15,1,0
27,18,1,0
27,21,1,0
27,24,1,0
27,25,1,0
27,26,1,0
27,29,1,0
27,30,1,0
27,31,1,0
27,38,1,0
27,42,1,0
27,43,1,0
27,45,1,0
28,0,1,0
28,1,1,0
28,7,1,0
28,8,1,0
28,9,1,0
28,10,1,0
28,13,1,0
28,16,1,0
28,19,1,0
28,20,1,0
28,21,1,0
28,24,1,0
28,25,1,0
28,26,1,0
28,27,1,0
28,29,1,0
28,32,1,0
28,33,1,0
28,34,1,0
28,36,1,0
28,39,1,0
28,40,1,0
28,41,1,0
28,42,1,0
28,45,1,0
28,47,1,0
28,49,1,0
29,0,1,0
29,1,1,0
29,2,1,0
29,4,1,0
29,8,1,0
29,10,1,0
29,13,1,0
29,14,1,0
29,16,1,0
29,17,1,0
29,19,1,0
29,20,1,0
29,21,1,0
29,23,1,0
29,25,1,0
29,30,1,0
29,31,1,0
29,34,1,0
29,36,1,0
29,37,1,0
29,39,1,0
29,45,1,0
30,1,1,0
30,4,1,0
30,5,1,0
30,7,1,0
30,8,1,0
30,12,1,0
30,15,1,0
30,19,1,0
30,20,1,0
30,21,1,0
30,23,1,0
30,25,1,0
30,28,1,0
30,31,1,0
30,32,1,0
30,34,1,0
30,36,1,0
30,41,1,0
30,45,1,0
30,47,1,0
30,48,1,0
31,0,1,0
31,1,1,0
31,2,1,0
31,3,1,0
31,4,1,0
31,5,1,0
31,6,1,0
31,7,1,0
31,8,1,0
31,9,1,0
31,11,1,0
31,12,1,0
31,14,1,0
31,16,1,0
31,17,1,0
31,18,1,0
31,19,1,0
31,23,1,0
31,28,1,0
31,33,1,0
31,34,1,0
31,35,1,0
31,37,1,0
31,38,1,0
31,43,1,0
31,46,1,0
31,48,1,0
32,0,1,0
32,4,1,0
32,5,1,0
32,8,1,0
32,12,1,0
32,18,1,0
32,22,1,0
32,23,1,0
32,24,1,0
32,26,1,0
32,27,1,0
32,29,1,0
32,31,1,0
32,33,1,0
32,34,1,0
32,36,1,0
32,38,1,0
32,42,1,0
32,43,1,0
32,45,1,0
32,47,1,0
33,0,1,0
33,1,1,0
33,4,1,0
33,6,1,0
33,11,1,0
33,12,1,0
33,13,1,0
33,16,1,0
33,22,1,0
33,23,1,0
33,24,1,0
33,26,1,0
33,27,1,0
33,29,1,0
33,30,1,0
33,36,1,0
33,40,1,0
33,41,1,0
33,42,1,0
33,43,1,0
33,45,1,0
33,46,1,0
33,47,1,0
33,49,1,0
34,0,1,0
34,2,1,0
34,4,1,0
34,9,1,0
34,10,1,0
34,13,1,0
34,14,1,0
34,15,1,0
34,17,1,0
34,18,1,0
34,20,1,0
34,23,1,0
34,25,1,0
34,26,1,0
34,27,1,0
34,36,1,0
34,37,1,0
34,39,1,0
34,43,1,0
34,47,1,0
34,48,1,0
35,0,1,0
35,1,1,0
35,3,1,0
35,4,1,0
35,5,1,0
35,6,1,0
35,7,1,0
35,9,1,0
35,10,1,0
35,11,1,0
35,13,1,0
35,14,1,0
35,16,1,0
35,18,1,0
35,19,1,0
35,22,1,0
35,24,1,0
35,25,1,0
35,27,1,0
35,28,1,0
35,29,1,0
35,30,1,0
35,32,1,0
35,33,1,0
35,34,1,0
35,36,1,0
35,37,1,0
35,40,1,0
35,42,1,0
35,43,1,0
35,45,1,0
35,46,1,0
35,49,1,0
36,1,1,0
36,2,1,0
36,5,1,0
36,6,1,0
36,12,1,0
36,16,1,0
36,19,1,0
36,24,1,0
36,27,1,0
36,31,1,0
36,41,1,0
36,44,1,0
36,47,1,0
36,48,1,0
36,49,1,0
37,3,1,0
37,5,1,0
37,6,1,0
37,8,1,0
37,11,1,0
37,12,1,0
37,13,1,0
37,14,1,0
37,20,1,0
37,26,1,0
37,27,1,0
37,28,1,0
37,30,1,0
37,32,1,0
37,36,1,0
37,39,1,0
37,42,1,0
37,43,1,0
37,46,1,0
37,47,1,0
37,48,1,0
37,49,1,0
38,0,1,0
38,3,1,0
38,9,1,0
38,12,1,0
38,17,1,0
38,19,1,0
38,21,1,0
38,23,1,0
38,28,1,0
38,29,1,0
38,30,1,0
38,33,1,0
38,34,1,0
38,35,1,0
38,36,1,0
38,37,1,0
38,39,1,0
38,40,1,0
38,44,1,0
38,45,1,0
38,48,1,0
39,0,1,0
39,3,1,0
39,8,1,0
39,9,1,0
39,13,1,0
39,19,1,0
39,21,1,0
39,22,1,0
39,23,1,0
39,25,1,0
39,27,1,0
39,30,1,0
39,31,1,0
39,32,1,0
39,33,1,0
39,35,1,0
39,36,1,0
39,42,1,0
39,43,1,0
39,46,1,0
39,47,1,0
39,49,1,0
40,0,1,0
40,1,1,0
40,2,1,0
40,5,1,0
40,8,1,0
40,11,1,0
40,12,1,0
40,13,1,0
40,14,1,0
40,19,1,0
40,20,1,0
40,21,1,0
40,22,1,0
40,24,1,0
40,26,1,0
40,27,1,0
40,29,1,0
40,30,1,0
40,31,1,0
40,32,1,0
40,34,1,0
40,36,1,0
40,37,1,0
40,39,1,0
40,41,1,0
40,42,1,0
40,44,1,0
40,46,1,0
40,47,1,0
40,48,1,0
41,3,1,0
41,6,1,0
41,7,1,0
41,12,1,0
41,19,1,0
41,21,1,0
41,23,1,0
41,24,1,0
41,25,1,0
41,26,1,0
41,27,1,0
41,29,1,0
41,31,1,0
41,32,1,0
41,34,1,0
41,35,1,0
41,37,1,0
41,38,1,0
41,39,1,0
41,43,1,0
41,44,1,0
41,45,1,0
41,46,1,0
41,49,1,0
42,0,1,0
42,3,1,0
42,6,1,0
42,8,1,0
42,10,1,0
42,13,1,0
42,15,1,0
42,16,1,0
42,17,1,0
42,18,1,0
42,19,1,0
42,21,1,0
42,22,1,0
42,23,1,0
42,26,1,0
42,30,1,0
42,31,1,0
42,34,1,0
42,36,1,0
42,38,1,0
42,41,1,0
42,44,1,0
42,45,1,0
42,46,1,0
42,48,1,0
42,49,1,0
43,0,1,0
43,1,1,0
43,3,1,0
43,6,1,0
43,8,1,0
43,9,1,0
43,10,1,0
43,13,1,0
43,14,1,0
43,18,1,0
43,19,1,0
43,21,1,0
43,22,1,0
43,25,1,0
43,28,1,0
43,29,1,0
43,30,1,0
43,36,1,0
43,38,1,0
43,40,1,0
43,42,1,0
43,44,1,0
43,49,1,0
44,2,1,0
44,6,1,0
44,12,1,0
44,13,1,0
44,16,1,0
44,17,1,0
44,18,1,0
44,21,1,0
44,23,1,0
44,24,1,0
44,27,1,0
44,28,1,0
44,29,1,0
44,30,1,0
44,31,1,0
44,34,1,0
44,37,1,0
44,47,1,0
44,48,1,0
45,0,1,0
45,1,1,0
45,3,1,0
45,5,1,0
45,6,1,0
45,8,1,0
45,9,1,0
45,11,1,0
45,14,1,0
45,18,1,0
45,19,1,0
45,20,1,0
45,21,1,0
45,22,1,0
45,31,1,0
45,36,1,0
45,39,1,0
45,40,1,0
45,43,1,0
45,48,1,0
46,0,1,0
46,2,1,0
46,5,1,0
46,6,1,0
46,7,1,0
46,8,1,0
46,9,1,0
46,10,1,0
46,11,1,0
46,14,1,0
46,16,1,0
46,17,1,0
46,18,1,0
46,22,1,0
46,26,1,0
46,27,1,0
46,28,1,0
46,30,1,0
46,32,1,0
46,34,1,0
46,36,1,0
46,38,1,0
46,43,1,0
46,44,1,0
46,45,1,0
46,47,1,0
47,0,1,0
47,1,1,0
47,2,1,0
47,3,1,0
47,5,1,0
47,9,1,0
47,10,1,0
47,13,1,0
47,16,1,0
47,17,1,0
47,18,1,0
47,21,1,0
47,22,1,0
47,23,1,0
47,26,1,0
47,27,1,0
47,29,1,0
47,31,1,0
47,35,1,0
47,38,1,0
47,41,1,0
47,42,1,0
47,43,1,0
47,45,1,0
48,0,1,0
48,1,1,0
48,2,1,0
48,7,1,0
48,12,1,0
48,15,1,0
48,16,1,0
48,21,1,0
48,23,1,0
48,24,1,0
48,26,1,0
48,27,1,0
48,28,1,0
48,29,1,0
48,32,1,0
48,33,1,0
48,35,1,0
48,39,1,0
48,41,1,0
48,43,1,0
48,46,1,0
48,47,1,0
49,6,1,0
49,9,1,0
49,13,1,0
49,14,1,0
49,15,1,0
49,18,1,0
49,21,1,0
49,22,1,0
49,23,1,0
49,24,1,0
49,25,1,0
49,26,1,0
49,27,1,0
49,29,1,0
49,30,1,0
49,31,1,0
49,32,1,0
49,34,1,0
49,38,1,0
49,40,1,0
49,44,1,0
49,45,1,0
49,46,1,0
49,47,1,0
49,48,1,0
